gene_95_94_89_0_22_5_5_1_13_53_13_1_8_96_18_1_64_23_48_72_31_86_56_100_50_69_20_35_63_52_83_31_5,0,0,0
gene_45_99_78_0_75_3_5_37_69_69_59_2_2_92_17_0_91_4_42_69_14_59_5_98_25_87_42_82_86_17_100_12_62,0,0,0
gene_87_94_74_0_97_74_94_71_25_60_48_0_23_92_0_22_70_18_71_32_40_68_12_100_70_84_45_82_32_73_98_25_84,0,0,0
gene_95_88_94_0_95_4_94_3_13_74_12_1_25_14_3_0_20_0_50_69_41_61_20_100_80_87_21_18_29_75_25_30_82,0,0,0
gene_46_99_72_0_100_7_5_37_69_21_54_13_2_97_17_0_67_42_42_86_14_52_16_90_66_29_57_82_86_19_78_12_58,0,0,0
gene_12_99_76_0_33_2_90_1_69_78_47_0_0_95_11_2_72_3_0_82_32_57_44_95_57_68_52_82_83_73_83_38_45,0,0,0
gene_99_94_92_0_100_4_6_1_76_26_81_42_23_96_0_32_71_7_70_33_23_76_49_90_19_69_20_71_57_52_94_30_82,0,0,0
gene_12_57_89_0_95_2_47_4_69_64_56_0_0_14_0_0_65_9_45_55_55_71_20_93_19_68_42_94_60_36_100_21_0,0,0,0
gene_99_11_74_0_19_2_47_0_76_78_55_0_23_96_0_2_91_20_0_35_31_63_15_96_19_84_34_90_0_43_81_49_47,0,0,0
gene_96_99_77_1_47_8_23_4_17_54_14_1_2_93_0_7_32_8_19_14_16_52_55_89_77_29_20_79_66_19_78_46_83,0,0,0
gene_95_100_77_0_33_2_5_1_10_60_54_0_34_96_14_10_71_88_36_25_16_52_55_95_66_34_20_90_62_83_67_46_83,0,0,0
gene_33_54_76_0_87_0_23_16_15_61_56_0_0_96_12_43_49_3_68_31_10_52_14_98_62_10_48_71_51_81_58_35_6,0,0,0
gene_95_94_77_34_100_4_23_1_10_59_14_0_41_93_0_7_32_88_50_15_34_61_55_100_16_69_20_79_65_29_21_42_82,0,0,0
gene_99_94_92_0_100_4_6_1_76_26_81_42_23_96_0_32_71_7_70_33_23_76_49_90_19_69_20_71_57_52_94_30_82,0,0,0
gene_37_96_29_0_73_6_5_1_69_57_11_0_10_76_15_0_73_0_45_83_9_72_16_98_53_29_47_82_57_52_81_38_62,0,0,0
gene_14_99_10_0_22_4_5_4_24_76_52_0_0_14_14_2_59_23_0_85_16_71_8_90_66_68_20_36_29_36_25_46_84,0,0,0
gene_46_100_89_0_100_3_94_1_16_61_14_0_0_91_12_0_32_55_42_31_34_54_94_98_66_68_20_79_66_17_24_46_6,0,0,0
gene_8_56_11_0_95_4_92_5_9_74_12_1_45_96_85_4_71_0_42_35_36_76_39_0_15_69_8_75_60_57_85_23_84,0,0,0
gene_12_57_89_0_95_2_47_4_69_64_56_0_0_14_0_0_65_9_45_55_55_71_20_93_19_68_42_94_60_36_100_21_0,0,0,0
gene_95_57_87_0_77_2_23_8_85_54_56_1_8_14_16_7_68_3_48_69_33_52_20_95_77_89_20_33_70_52_100_56_1,0,0,0
gene_8_56_11_0_95_4_92_5_9_74_12_1_45_96_85_4_71_0_42_35_36_76_39_0_15_69_8_75_60_57_85_23_84,0,0,0
gene_14_96_84_0_97_7_92_3_17_71_14_10_23_92_0_22_32_36_45_85_40_57_49_100_70_29_20_84_32_19_81_39_6,0,0,0
gene_99_11_74_0_19_2_47_0_76_78_55_0_23_96_0_2_91_20_0_35_31_63_15_96_19_84_34_90_0_43_81_49_47,0,0,0
gene_14_54_92_0_75_0_47_0_24_76_52_0_0_14_64_4_59_23_0_85_23_75_13_90_26_68_65_66_29_36_25_21_84,0,0,0
gene_95_94_81_0_100_6_23_6_75_50_56_14_0_14_0_0_64_46_67_33_41_74_16_89_15_87_20_90_62_19_76_38_27,0,0,0
gene_8_100_89_0_87_0_2_1_69_53_51_0_1_91_0_0_69_3_42_84_37_50_17_98_66_68_52_15_62_17_58_76_47,0,0,0
gene_96_99_77_1_47_8_23_4_17_54_14_1_2_93_0_7_32_8_19_14_16_52_55_89_77_29_20_79_66_19_78_46_83,0,0,0
gene_12_57_89_0_95_2_47_4_69_64_56_0_0_14_0_0_65_9_45_55_55_71_20_93_19_68_42_94_60_36_100_21_0,0,0,0
gene_21_100_92_0_75_6_90_1_15_63_56_0_0_14_0_4_60_7_36_80_27_31_17_100_53_87_44_90_77_17_82_18_49,0,0,0
gene_46_92_92_0_77_5_5_1_8_77_56_5_34_14_0_7_68_3_48_69_35_52_20_95_16_89_42_35_62_52_99_56_44,0,0,0
gene_8_100_89_0_87_0_2_1_69_53_51_0_1_91_0_0_69_3_42_84_37_50_17_98_66_68_52_15_62_17_58_76_47,0,0,0
gene_95_57_77_0_88_7_23_1_17_54_14_1_41_93_0_7_32_88_15_14_16_57_55_34_77_29_20_79_66_32_83_46_83,0,0,0
gene_14_96_84_0_97_7_92_3_17_71_14_10_23_92_0_22_32_36_45_85_40_57_49_100_70_29_20_84_32_19_81_39_6,0,0,0
gene_46_100_81_0_100_6_95_1_15_61_56_0_0_95_12_0_68_9_42_84_10_52_40_15_66_29_20_71_56_20_58_15_80,0,0,0
gene_9_57_77_0_88_0_6_5_32_58_56_10_3_14_1_4_71_7_42_14_35_72_55_88_10_68_20_66_57_48_83_26_84,0,0,0
gene_95_57_77_0_88_7_23_1_17_54_14_1_41_93_0_7_32_88_15_14_16_57_55_34_77_29_20_79_66_32_83_46_83,0,0,0
gene_10_83_64_0_28_0_47_5_12_48_52_63_0_41_1_0_71_7_0_85_35_74_22_100_75_69_25_90_0_22_83_38_6,0,0,0
gene_97_94_89_0_100_4_48_13_13_53_56_0_0_95_0_2_68_0_36_33_31_70_15_88_50_29_20_81_57_23_79_46_80,0,0,0
gene_8_56_11_0_95_4_92_5_9_74_12_1_45_96_85_4_71_0_42_35_36_76_39_0_15_69_8_75_60_57_85_23_84,0,0,0
gene_16_94_87_0_100_4_23_1_69_64_56_0_3_14_0_7_65_86_0_15_34_61_55_93_19_69_42_82_65_36_22_42_78,0,0,0
gene_12_94_89_0_22_4_19_0_13_53_13_0_0_96_0_2_64_0_41_72_31_76_15_88_50_69_20_35_63_81_83_31_5,0,0,0
gene_12_54_89_0_95_2_1_3_69_64_56_0_0_14_0_0_65_93_45_55_59_71_56_52_82_68_40_25_32_42_86_21_85,0,0,0
gene_95_100_92_0_75_2_0_1_17_71_26_0_8_43_5_7_71_46_31_85_10_57_17_93_77_66_44_77_13_72_63_46_82,0,0,0
gene_37_96_29_0_73_6_5_1_69_57_11_0_10_76_15_0_73_0_45_83_9_72_16_98_53_29_47_82_57_52_81_38_62,0,0,0
gene_99_57_74_0_19_2_47_1_76_75_55_2_23_97_0_2_91_20_0_85_23_59_8_96_19_55_34_82_57_52_94_26_84,0,0,0
gene_97_59_16_0_100_9_48_1_15_63_56_8_0_14_0_1_68_5_36_80_27_74_20_100_53_29_20_82_56_19_82_18_49,0,0,0
gene_95_100_77_0_33_2_5_1_10_60_54_0_34_96_14_10_71_88_36_25_16_52_55_95_66_34_20_90_62_83_67_46_83,0,0,0
gene_95_57_77_0_88_7_23_1_17_54_14_1_41_93_0_7_32_88_15_14_16_57_55_34_77_29_20_79_66_32_83_46_83,0,0,0
gene_95_94_89_0_22_5_5_1_13_53_13_1_8_96_18_1_64_23_48_72_31_86_56_100_50_69_20_35_63_52_83_31_5,0,0,0
gene_12_54_89_0_95_2_1_3_69_64_56_0_0_14_0_0_65_93_45_55_59_71_56_52_82_68_40_25_32_42_86_21_85,0,0,0
gene_95_100_77_0_33_2_23_1_13_60_14_0_45_96_0_10_32_88_36_35_23_74_55_34_77_69_18_90_0_32_83_46_83,0,0,0
gene_12_88_76_0_32_2_99_3_13_78_12_0_25_95_3_2_72_3_0_69_41_57_20_95_80_87_21_82_29_74_83_30_45,0,0,0
gene_46_92_92_0_77_5_5_1_8_77_56_5_34_14_0_7_68_3_48_69_35_52_20_95_16_89_42_35_62_52_99_56_44,0,0,0
gene_95_94_89_0_62_6_6_0_17_63_56_0_12_96_0_0_71_9_63_12_31_72_14_89_15_87_20_90_56_51_83_26_85,0,0,0
gene_95_25_11_0_91_6_1_13_9_68_52_10_17_96_14_2_71_3_0_25_25_57_10_100_63_33_37_35_62_32_63_46_53,0,0,0
